,pay_schedule_1,pay_schedule_2,pay_schedule_3,pay_schedule_4,home_owner,income,current_address_year,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,personal_accounts_month
229,0,0,1,0,0,31.5,2,1,60.0,15.5805,6.10120168,9.05683247,6.01274,7.012739999999999,2,0,44
230,1,0,0,0,0,25.9,2,1,40.0,16.1497,7.970000000000001,9.057056919999999,8.827960000000001,7.827960000000001,7,1,42
231,1,0,0,0,1,27.9,2,1,110.0,15.997,8.21105042,8.98994433,5.98919,6.98919,5,1,37
232,0,0,1,0,0,90.85,1,1,330.0,16.3136,6.94388235,9.01396121,8.20915,6.20915,5,1,100
233,0,1,0,0,1,36.8,5,1,70.0,15.6731,6.26717647,8.89006105,5.78814,4.78814,5,1,74
234,1,0,0,0,0,42.35,10,1,310.0,16.4528,6.387243700000001,9.024174,7.55694,6.55694,3,0,42
235,0,1,0,0,1,25.9,0,0,90.0,15.435,7.08597479,8.59882834,5.4808,5.4808,14,0,49
236,1,0,0,0,1,51.15,10,1,210.0,16.525,6.78376471,8.00323218,6.660089999999999,6.660089999999999,4,1,38
237,1,0,0,0,1,52.85,5,1,40.0,16.1908,7.80416807,8.46280751,5.50462,5.50462,6,1,42
238,1,0,0,0,0,16.92,7,1,110.0,16.2604,6.32421849,8.621274020000001,7.1712299999999995,6.1712299999999995,4,1,97
239,0,1,0,0,0,31.55,5,1,40.0,16.3937,6.63886555,9.58576495,8.193529999999999,7.19353,3,1,43
240,0,1,0,0,1,31.1,3,1,220.0,15.5761,5.816605040000001,8.79870713,6.03261,5.03261,20,0,100
241,0,1,0,0,0,42.3,8,1,240.0,15.7086,8.06573109,8.57469923,5.01545,6.0154499999999995,4,0,123
242,1,0,0,0,1,16.95,3,1,70.0,15.6634,7.76796639,9.01362453,8.90052,5.90052,6,0,28
243,1,0,0,0,1,31.1,3,1,40.0,15.5049,8.14336134,8.968620940000001,6.6486,6.6486,6,1,39
244,0,0,1,0,0,52.2,3,1,270.0,16.0585,7.658848740000001,9.68744389,5.059329999999999,5.059329999999999,7,1,27
245,1,0,0,0,0,51.3,1,1,110.0,16.1782,7.49688235,9.52942629,7.00157,6.001570000000001,3,0,31
246,1,0,0,0,0,21.45,2,1,260.0,16.2447,6.836873949999999,9.7874394,7.508789999999999,5.50879,4,0,41
247,0,1,0,0,0,16.7,1,1,40.0,15.8263,5.873722689999999,7.9696758800000005,4.0137,4.0137,10,0,13
248,0,1,0,0,1,31.95,1,1,80.0,16.2741,8.15942017,8.77659813,4.49597,6.49597,6,0,43
249,1,0,0,0,0,37.4,2,1,110.0,16.008,5.79020168,7.76788921,5.1876,6.1876,5,0,62
250,0,0,1,0,0,31.85,6,1,50.0,15.346,8.13632773,8.86817651,8.38386,6.38386,7,0,27
251,1,0,0,0,0,18.75,5,1,60.0,15.5582,6.22852101,8.46392979,5.12552,6.12552,2,0,33
252,1,0,0,0,1,46.8,4,0,80.0,15.0276,7.28820168,8.877715929999999,6.26176,5.26176,5,0,37
253,1,0,0,0,0,26.5,1,0,40.0,15.9258,6.6174957999999995,9.75264859,7.417280000000001,8.41728,5,0,38
254,1,0,0,0,0,25.0,0,1,80.0,14.9385,6.76947899,8.979058180000001,5.47635,5.47635,7,0,37
255,1,0,0,0,0,44.9,0,1,110.0,15.73,6.78770588,8.20389657,4.46509,5.46509,5,0,27
256,1,0,0,0,1,30.41,6,0,110.0,14.9859,7.05278151,8.732716830000001,7.526260000000001,5.52626,7,0,85
257,1,0,0,0,1,46.4,1,1,110.0,15.9269,6.75784874,8.88994882,7.662459999999999,7.662459999999999,4,0,55
258,1,0,0,0,0,51.05,4,0,210.0,16.3304,7.71546218,9.75332196,7.76211,8.76211,3,1,26
259,1,0,0,0,1,32.7,3,1,50.0,15.5402,5.98246218,8.13734512,5.778569999999999,6.77857,6,1,27
260,1,0,0,0,0,40.9,3,1,60.0,15.6869,6.15913445,8.85616807,5.9869,6.9869,6,0,42
261,1,0,0,0,0,31.65,3,1,80.0,16.2288,7.2573361300000006,9.01205333,5.45537,7.45537,3,1,55
262,0,1,0,0,0,32.65,11,1,90.0,16.1546,6.4118067199999995,8.641811820000001,7.490329999999999,6.49033,6,1,54
263,1,0,0,0,0,16.65,5,1,80.0,15.7847,6.19556303,9.60798617,7.4312000000000005,5.4312000000000005,12,0,85
264,1,0,0,0,1,17.1,2,0,55.0,15.24,6.4271344500000005,8.69859939,6.41832,5.41832,8,1,28
265,0,1,0,0,1,42.05,9,1,60.0,14.9362,7.32912605,9.47342431,7.520989999999999,7.520989999999999,6,0,30
266,1,0,0,0,0,51.96,3,0,110.0,16.0178,5.70996639,8.74416412,6.19793,5.1979299999999995,4,1,50
267,1,0,0,0,1,42.0,0,0,60.0,16.3845,7.0864958,7.958228590000001,6.5376,5.5376,13,0,38
268,1,0,0,0,0,31.4,2,1,40.0,16.1917,6.74337815,9.113058899999999,5.2835,4.2835,2,0,33
269,1,0,0,0,1,50.75,9,1,79.9,16.0025,5.76715966,9.270627580000001,6.62199,6.62199,11,0,54
270,0,1,0,0,0,26.6,0,1,90.0,15.9188,7.13915966,8.53025678,4.13159,7.13159,2,1,29
271,1,0,0,0,0,47.16,4,0,80.0,15.4799,6.57193277,8.63126235,8.48113,6.48113,6,1,37
272,1,0,0,0,1,51.5,2,1,270.0,16.1888,6.9139916,9.50787843,6.558199999999999,6.558199999999999,6,1,34
273,1,0,0,0,1,65.75,2,1,40.0,15.2456,7.20864706,9.19274107,5.37724,6.37724,2,0,17
274,1,0,0,0,0,70.4,0,1,320.0,15.7005,6.85562185,8.68861106,5.24664,5.24664,22,1,28
275,0,1,0,0,0,42.4,2,1,90.0,15.2859,6.260084030000001,7.81233166,4.65128,3.65128,9,0,20
276,0,1,0,0,0,21.55,3,1,90.0,15.906,5.00036975,9.12574071,5.7801100000000005,5.7801100000000005,9,0,42
277,1,0,0,0,1,30.75,4,1,160.0,16.2447,7.72084874,8.38346202,5.4260399999999995,5.4260399999999995,5,1,56
278,1,0,0,0,0,26.0,3,1,90.0,15.2696,7.677714289999999,9.00105495,6.22894,4.22894,9,0,49
279,1,0,0,0,0,23.75,2,1,160.0,15.2586,4.46433613,8.709485540000001,4.71439,5.71439,5,0,27
280,0,0,1,0,1,52.25,1,0,230.0,15.6439,7.6862436999999995,8.57447477,7.090199999999999,8.0902,5,0,25
281,0,1,0,0,0,31.35,5,1,60.0,15.6869,7.83507563,8.77693482,6.99014,6.99014,3,0,27
282,1,0,0,0,1,26.9,1,1,100.0,15.6869,5.13984034,8.49658826,3.5949199999999997,4.59492,9,1,86
283,1,0,0,0,0,16.4,1,1,40.0,16.185,7.61712605,8.47380589,8.30537,7.30537,5,0,39
284,1,0,0,0,0,15.85,3,0,60.0,15.7999,6.63018487,7.9464445999999995,4.69478,5.694780000000001,4,1,50
285,0,0,0,1,1,32.8,0,0,105.0,16.3803,7.511806720000001,9.451315319999999,5.28855,6.288550000000001,6,1,17
286,0,0,0,1,1,38.6,4,1,90.0,16.1257,8.16072269,8.07090591,6.59971,3.59971,7,0,74
287,1,0,0,0,0,20.05,2,1,40.0,15.4431,7.88113445,8.90173281,7.69244,5.6924399999999995,6,0,16
288,1,0,0,0,0,47.9,4,1,320.0,16.2456,6.905789919999999,7.30685491,5.822760000000001,3.82276,6,1,0
289,0,0,0,1,0,25.15,7,1,50.0,15.5627,6.93507563,8.20580445,7.46689,7.46689,5,0,25
290,0,1,0,0,0,35.65,5,0,90.0,15.0951,6.14419328,8.07068145,7.12754,7.12754,8,1,49
291,0,0,1,0,0,46.7,1,1,50.0,15.2175,5.98063866,9.002065,5.871560000000001,2.87156,9,1,55
292,0,0,1,0,0,30.75,1,0,70.0,15.714,8.392983189999999,8.9459508,5.20336,6.20336,2,1,50
293,1,0,0,0,0,22.5,3,1,60.0,16.2032,7.680915969999999,8.036788470000001,5.4806799999999996,6.4806799999999996,4,1,29
294,1,0,0,0,0,33.9,2,0,90.0,15.8882,7.11026891,8.52947118,5.35644,5.35644,5,1,38
295,1,0,0,0,0,19.83,3,1,70.0,15.73,6.73709244,8.72227958,5.3396,4.3396,3,1,85
296,0,0,1,0,0,57.35,3,1,60.0,15.4752,5.01895798,7.78954929,7.56914,7.56914,10,0,54
297,1,0,0,0,0,25.3,6,1,45.0,15.2288,7.369899159999999,9.45030526,6.33359,7.33359,8,1,86
298,1,0,0,0,0,61.0,6,1,40.0,16.4293,7.044731090000001,9.67622105,8.08673,8.08673,3,0,74
299,1,0,0,0,1,19.77,3,0,40.0,15.9937,7.13573109,8.497598309999999,6.03498,5.03498,1,1,27
300,0,0,1,0,1,33.2,11,0,60.0,15.5003,5.64066387,8.57447477,3.9767,4.9767,14,0,38
301,1,0,0,0,0,35.0,4,1,70.0,16.1437,6.39526891,9.315967859999999,5.017709999999999,5.017709999999999,4,0,40
302,1,0,0,0,0,38.85,0,1,80.0,15.9362,7.39744538,8.79893159,6.49095,4.49095,5,1,86
303,1,0,0,0,0,20.9,5,1,40.0,15.7808,7.79013445,8.95728587,4.386880000000001,4.386880000000001,2,1,40
304,1,0,0,0,0,47.8,3,1,240.0,15.977,6.01844538,8.56426199,7.6661,6.6661,2,1,38
305,1,0,0,0,1,28.98,1,1,60.0,16.1917,5.5167478999999995,8.83394685,5.20303,5.20303,4,0,29
306,0,1,0,0,0,41.3,6,1,50.0,16.1437,5.866798319999999,7.43053062,5.089700000000001,8.0897,3,1,100
307,1,0,0,0,1,30.85,2,0,120.0,16.1084,6.99292437,8.86817651,5.089639999999999,8.08964,4,0,49
308,1,0,0,0,1,33.61,6,1,60.0,15.81,7.50852101,9.36007362,5.213900000000001,6.2139,4,0,37
309,1,0,0,0,0,25.4,2,1,85.0,15.5731,6.41653782,8.55337583,5.3594100000000005,8.35941,4,0,37
310,0,1,0,0,1,24.25,1,0,40.0,15.4846,7.315882350000001,8.07101814,5.8786000000000005,7.8786000000000005,5,0,37
311,0,0,1,0,1,32.7,11,1,50.0,15.7059,6.73166387,8.59849165,5.22542,7.22542,10,1,42
312,1,0,0,0,1,34.85,4,0,70.0,15.2251,6.061672270000001,9.05840366,5.73095,6.73095,6,1,38
313,1,0,0,0,0,32.55,5,1,80.0,15.8448,6.492705880000001,8.85650476,7.5422199999999995,7.5422199999999995,8,1,50
314,1,0,0,0,0,16.1,0,1,55.0,15.1927,8.273512610000001,8.9467364,8.48178,5.4817800000000005,4,1,21
315,1,0,0,0,0,43.55,5,1,90.0,16.1674,7.683806720000001,8.9558269,5.15901,8.15901,4,0,42
316,1,0,0,0,1,27.85,1,1,40.0,15.6211,7.87038655,8.90150835,5.68377,5.68377,2,0,50
317,1,0,0,0,1,45.05,6,1,110.0,16.0351,7.51594958,8.74393967,3.21673,3.21673,5,0,98
318,1,0,0,0,1,44.5,2,1,135.0,16.0329,8.53223529,9.14751302,7.0875200000000005,5.08752,5,1,33
319,1,0,0,0,1,20.02,1,0,160.0,16.1752,8.08343697,8.94538966,5.20508,7.205080000000001,3,0,17
320,1,0,0,0,0,20.75,8,1,55.0,15.049,5.67035294,8.5184728,4.61552,6.61552,8,1,90
321,1,0,0,0,1,15.7,3,1,70.0,16.2668,6.404596639999999,9.36108368,8.5178,7.5178,2,1,12
322,0,1,0,0,0,47.3,4,1,140.0,16.1946,8.011966390000001,8.778169329999999,7.24752,7.24752,2,1,98
323,1,0,0,0,1,21.8,3,1,60.0,15.4383,7.24929412,8.632384629999999,5.35643,5.35643,9,0,29
324,0,1,0,0,0,18.9,2,1,100.0,16.1713,6.19847059,7.4191955499999995,3.43043,6.43043,4,1,41
325,1,0,0,0,1,27.4,1,1,120.0,16.3512,6.52363866,9.22697073,5.74954,5.74954,2,0,40
326,1,0,0,0,0,26.6,3,1,110.0,15.5995,5.14394958,8.77772042,6.522550000000001,7.52255,12,0,25
327,1,0,0,0,0,28.69,9,1,50.0,16.2251,6.98414286,8.81037888,6.60844,6.60844,3,0,110
328,1,0,0,0,0,20.75,2,0,120.0,16.2832,7.94958824,8.50837224,7.09652,8.09652,2,0,29
329,1,0,0,0,0,60.4,0,1,60.0,15.5951,6.71563866,8.82182618,6.84796,5.84796,6,1,50
330,0,1,0,0,0,16.6,2,1,50.0,15.0806,5.41354622,8.84460855,5.007549999999999,8.00755,10,1,40
331,0,0,1,0,0,50.35,4,1,160.0,16.2307,7.993773109999999,9.75365865,9.24288,6.2428799999999995,3,1,39
332,1,0,0,0,0,37.5,2,1,90.0,15.9703,6.05736134,7.29675435,6.2317599999999995,6.2317599999999995,6,1,86
333,1,0,0,0,0,27.5,0,1,160.0,15.2456,6.595319330000001,8.41858951,5.604559999999999,7.60456,6,0,49
334,1,0,0,0,1,51.81,3,1,160.0,15.9692,6.7215042,9.4500808,4.74401,4.74401,11,1,38
335,0,1,0,0,1,28.9,2,0,80.0,15.5432,7.986126049999999,9.3271907,7.7605,5.7604999999999995,17,0,38
336,0,1,0,0,0,30.55,2,1,50.0,15.494,6.312655459999999,9.024510679999999,6.1453999999999995,7.1453999999999995,14,1,42
337,1,0,0,0,1,51.15,10,1,110.0,16.0899,6.292999999999999,8.50691327,6.4331000000000005,4.4331,17,1,28
338,1,0,0,0,0,50.25,3,0,60.0,15.9837,7.2168151300000005,8.63249686,6.589739999999999,6.589739999999999,2,0,86
339,1,0,0,0,1,27.55,3,1,70.0,15.8411,6.887663870000001,8.78838212,6.01607,8.01607,5,1,49
340,1,0,0,0,0,22.75,1,1,80.0,16.1635,7.61157983,8.6990483,5.36716,4.36716,7,1,28
341,0,0,0,1,1,25.55,2,0,70.0,16.1427,7.89227731,8.94538966,5.34233,7.3423300000000005,2,1,38
342,1,0,0,0,0,18.55,3,0,50.0,15.6424,6.42767227,9.03506015,5.02189,7.021889999999999,6,1,20
343,0,0,1,0,1,70.35,1,1,90.0,15.7872,6.57733613,8.16102532,6.53667,7.53667,7,1,40
344,1,0,0,0,1,20.15,1,0,40.0,15.1674,6.864310919999999,8.731706769999999,4.49323,5.4932300000000005,14,0,15
345,1,0,0,0,1,36.3,7,0,60.0,15.4862,6.2699916,9.00172832,6.708119999999999,3.7081199999999996,16,1,49
346,1,0,0,0,1,21.2,3,1,80.0,15.8448,5.84308403,7.54365685,5.98531,5.98531,7,1,40
347,1,0,0,0,0,19.15,4,1,170.0,15.977,7.14983193,8.72171844,5.79458,5.79458,5,1,39
348,0,1,0,0,1,50.96,1,0,320.0,16.2595,7.534016810000001,9.853878609999999,9.056,8.056,8,1,50
349,0,1,0,0,1,22.8,1,1,40.0,15.9316,6.293176470000001,7.93454839,5.01706,6.01706,15,1,37
350,0,1,0,0,0,27.0,2,1,40.0,16.0232,7.484991600000001,8.720371700000001,7.24301,6.24301,6,1,16
351,1,0,0,0,1,27.65,7,1,70.0,15.0362,6.83230252,9.192067699999999,6.86683,4.86683,10,0,98
352,1,0,0,0,1,36.4,9,1,70.0,15.614,6.721067229999999,8.54248967,5.04079,5.04079,7,0,50
353,1,0,0,0,1,50.85,1,1,70.0,15.7949,6.82120168,8.42869007,6.60737,4.60737,11,0,27
354,0,0,0,1,1,50.3,1,1,70.0,15.5716,6.57431092,8.66459418,6.87411,7.87411,6,0,25
355,0,0,1,0,0,21.95,3,1,50.0,15.9454,7.5309916,9.0012794,6.2337,7.2337,4,0,42
356,0,0,0,1,1,27.05,7,0,70.0,15.8642,8.08393277,9.39542557,6.58273,7.58273,11,0,15
357,1,0,0,0,1,32.6,0,0,80.0,16.1536,7.02881513,9.55153528,5.03841,8.03841,6,1,50
358,0,1,0,0,0,32.0,2,1,90.0,15.6354,6.87989076,8.731819,8.03342,5.03342,10,0,42
359,0,0,1,0,0,41.9,6,0,40.0,15.4878,6.90448739,8.67738822,6.29512,7.295120000000001,10,1,49
360,1,0,0,0,0,52.8,1,1,40.0,16.1674,7.51732773,8.0467768,5.625780000000001,3.6257800000000002,6,1,26
361,1,0,0,0,1,61.75,4,1,80.0,16.1576,6.243756299999999,7.39697432,6.66722,3.66722,18,1,74
362,1,0,0,0,0,31.55,3,1,60.0,16.0351,6.64178992,9.41630005,4.5526100000000005,4.5526100000000005,13,0,52
363,1,0,0,0,1,67.8,3,1,210.0,16.2949,6.690848740000001,9.719204529999999,3.5479100000000003,5.54791,8,1,17
364,1,0,0,0,0,50.85,3,1,270.0,15.9048,7.07467227,9.50630724,8.07293,8.07293,6,1,43
365,1,0,0,0,0,52.9,4,1,90.0,15.9499,6.03747899,9.41798348,4.81635,4.81635,2,1,29
366,1,0,0,0,1,32.05,2,1,60.0,16.1791,7.1642184900000005,9.01216556,7.7697199999999995,5.76972,4,1,50
367,0,0,1,0,1,66.75,6,0,90.0,15.4153,5.91270588,8.24968576,6.01692,6.01692,3,0,38
368,1,0,0,0,1,17.85,2,1,60.0,16.2595,7.9353025200000005,8.934615729999999,7.26306,6.26306,8,1,42
369,1,0,0,0,1,61.85,0,1,120.0,16.4909,7.16968067,8.86626863,8.27848,8.27848,6,0,79
370,1,0,0,0,0,47.9,2,0,170.0,16.1994,7.13098319,9.15918477,6.5433900000000005,6.5433900000000005,2,1,37
371,1,0,0,0,1,72.9,3,1,70.0,15.9837,7.1135378199999995,9.473761,7.40429,6.4042900000000005,8,0,54
372,1,0,0,0,0,27.88,1,1,120.0,15.2288,4.99115966,8.832487879999999,4.09561,7.09561,8,0,15
373,0,0,0,1,0,32.3,2,1,100.0,16.0113,5.626151259999999,8.49591489,6.25429,7.25429,6,0,50
374,1,0,0,0,1,41.1,0,1,40.0,15.7366,6.37501681,8.44013737,4.62935,7.6293500000000005,4,1,37
375,1,0,0,0,1,32.0,10,1,40.0,15.2194,6.24889076,8.68793769,3.54994,3.54994,4,1,30
376,0,0,0,1,0,22.05,4,1,70.0,16.0617,7.0853109199999995,9.28342162,6.82869,5.82869,4,1,62
377,1,0,0,0,0,30.6,6,1,40.0,16.1536,7.6163865500000005,8.463817559999999,6.9088400000000005,4.90884,7,0,73
378,0,0,1,0,0,24.05,1,0,80.0,15.6068,6.795647059999999,9.5290896,7.2702,5.270200000000001,11,0,17
379,1,0,0,0,1,21.5,5,0,50.0,15.4688,6.78444538,8.75493805,5.204339999999999,3.20434,4,1,50
380,1,0,0,0,0,22.15,2,1,80.0,15.6053,5.00878992,8.21713952,3.8449899999999997,3.8449899999999997,4,1,14
381,1,0,0,0,1,67.15,6,1,280.0,16.1447,5.59422689,8.77738373,7.041500000000001,7.041500000000001,4,1,28
382,0,1,0,0,0,22.6,1,1,70.0,15.6869,6.88311765,8.77659813,6.90922,5.9092199999999995,2,1,100
383,1,0,0,0,0,18.75,2,1,120.0,16.0691,7.14129412,8.69893607,5.795240000000001,3.7952399999999997,4,0,86
384,0,0,0,1,1,52.05,2,1,240.0,16.0774,7.50576471,9.585652719999999,8.1648,6.1648000000000005,2,1,0
385,0,1,0,0,0,30.5,3,1,40.0,16.412,7.2582773099999995,9.24874304,8.4821,6.482099999999999,6,0,66
386,0,0,0,1,0,16.85,1,1,45.0,15.1713,7.1726386600000005,7.30786497,6.19248,7.19248,5,1,62
387,1,0,0,0,0,50.95,4,1,70.0,15.8213,7.1477479,7.8899937200000005,7.1494800000000005,7.1494800000000005,4,1,14
388,1,0,0,0,0,37.95,2,1,70.0,15.7783,6.62481513,9.00228946,8.79716,8.79716,3,1,40
389,1,0,0,0,0,26.25,1,0,70.0,15.8787,8.15387395,9.66376369,8.98412,6.984120000000001,6,0,117
390,0,1,0,0,0,17.45,3,1,70.0,16.1507,6.88342017,7.30696714,6.9389400000000006,5.9389400000000006,14,1,0
391,1,0,0,0,0,50.5,4,1,90.0,15.8894,6.5862437,7.74477016,4.16866,7.16866,5,0,26
392,0,1,0,0,0,25.75,4,0,40.0,15.5878,5.08830252,8.440922969999999,4.27026,3.27026,7,0,38
393,0,1,0,0,1,16.7,4,1,80.0,16.0596,7.47532773,8.81127671,5.12892,8.128919999999999,6,1,41
394,1,0,0,0,0,16.05,1,1,80.0,15.8823,6.929764710000001,9.405189440000001,8.044599999999999,6.0446,5,1,86
395,1,0,0,0,0,15.3,9,1,60.0,15.6382,7.055294119999999,9.0348357,6.5293,6.5293,6,0,25
396,1,0,0,0,1,20.05,2,1,75.0,16.359,7.91040336,8.91104776,5.0136899999999995,8.01369,4,0,27
397,1,0,0,0,0,52.4,0,0,40.0,16.2549,7.54703361,8.41802837,4.65344,7.65344,3,1,86
398,1,0,0,0,0,36.7,5,1,80.0,15.9269,7.42610924,9.450866399999999,7.85133,5.85133,7,1,73
399,0,1,0,0,1,25.75,0,0,50.0,15.3684,6.5890672299999995,7.62188005,4.54804,4.54804,3,1,50
400,1,0,0,0,1,89.4,3,1,70.0,16.1357,7.05943697,9.91133956,5.917210000000001,4.91721,5,1,42
401,1,0,0,0,0,33.2,1,1,60.0,15.1536,7.21058824,9.281738189999999,5.8120899999999995,7.81209,4,0,49
402,1,0,0,0,1,17.15,7,1,45.0,15.2326,7.511537820000001,9.21440115,7.85066,7.85066,3,1,39
403,1,0,0,0,0,22.2,1,1,90.0,15.8811,7.59678992,8.94460406,6.592280000000001,7.592280000000001,8,0,43
404,1,0,0,0,0,48.99,2,1,130.0,16.1084,7.7223865499999995,8.53093015,5.83171,7.831709999999999,4,1,27
405,1,0,0,0,0,37.2,2,1,80.0,15.7821,6.65947059,7.59988328,5.20127,7.201269999999999,2,1,50
406,1,0,0,0,1,41.55,8,1,130.0,16.4071,7.323689079999999,9.45142755,8.241309999999999,6.24131,4,1,86
407,1,0,0,0,0,18.2,9,1,75.0,16.0372,6.5442437,8.50713773,8.440100000000001,8.440100000000001,4,1,54
408,0,1,0,0,1,36.6,8,1,60.0,16.0394,7.61768908,9.33740348,7.81099,4.81099,2,0,25
409,0,1,0,0,0,39.96,1,1,110.0,15.9837,8.33521849,9.5413225,6.100820000000001,9.100819999999999,5,0,49
410,1,0,0,0,0,27.3,1,1,45.0,16.2549,7.182764710000001,9.21597235,8.16497,8.16497,5,1,38
411,0,1,0,0,0,66.1,2,1,90.0,15.6745,6.09678992,8.76503861,7.318829999999999,4.31883,5,0,17
412,0,0,1,0,0,27.6,2,1,70.0,15.3954,3.68369748,8.62015173,3.32525,6.3252500000000005,15,0,29
413,1,0,0,0,0,35.85,6,1,70.0,15.7821,7.4969916,9.06827976,7.3597,7.3597,17,1,54
414,1,0,0,0,1,27.0,5,0,50.0,15.7834,7.33381513,7.95811636,6.00644,5.00644,3,1,38
415,1,0,0,0,0,26.7,4,1,110.0,15.8435,5.65880672,8.43048572,7.847659999999999,7.847659999999999,7,0,37
416,1,0,0,0,0,37.05,4,1,110.0,15.6254,5.14255462,8.63193572,6.95255,5.95255,5,1,61
417,1,0,0,0,0,47.55,3,1,110.0,15.9647,7.4414958,8.49602711,4.69597,5.69597,8,0,49
418,0,0,1,0,1,95.65,2,1,110.0,16.1347,6.3708487400000005,8.94505297,6.22764,6.22764,8,1,44
419,0,1,0,0,1,37.05,3,1,110.0,15.7046,6.98964706,8.22634225,6.65445,3.65445,8,0,38
420,1,0,0,0,0,50.45,2,1,80.0,16.2759,7.45733613,9.0696265,6.17578,5.17578,6,0,33
421,0,1,0,0,1,33.75,2,0,70.0,15.5716,7.08694118,9.03461124,7.078379999999999,5.07838,13,1,15
422,0,0,1,0,0,23.4,6,1,70.0,16.0826,7.70882353,7.64297899,4.0027800000000004,5.00278,4,1,86
423,1,0,0,0,1,27.7,2,1,135.0,16.2994,8.3922437,9.24885527,8.66798,6.66798,3,1,31
424,0,1,0,0,0,48.16,5,1,120.0,15.4987,6.64389916,7.58798707,4.9941,6.9940999999999995,5,0,86
425,0,1,0,0,0,32.1,1,0,60.0,15.4672,8.18363025,9.25918028,5.52464,7.52464,2,0,50
426,0,0,0,1,0,20.95,9,1,60.0,16.2109,5.9164958,8.867839830000001,4.81227,6.81227,7,1,43
427,1,0,0,0,1,36.1,5,1,55.0,15.3803,6.20634454,8.82317292,8.08334,7.08334,16,1,38
428,0,0,1,0,1,32.9,1,0,40.0,16.3735,7.054747900000001,9.22551176,7.1610499999999995,7.1610499999999995,2,0,17
429,0,1,0,0,0,37.55,3,0,50.0,14.9882,7.52554622,8.77738373,4.4143,4.4143,5,1,37
430,1,0,0,0,0,39.75,2,1,110.0,16.0003,6.805159659999999,8.4303735,4.03981,5.03981,7,1,42
431,1,0,0,0,0,30.55,0,1,70.0,15.5341,6.972714290000001,8.81127671,5.25589,8.25589,10,0,21
432,1,0,0,0,0,26.55,8,1,90.0,16.1713,5.22840336,8.67615371,6.5899600000000005,4.5899600000000005,6,0,76
433,0,0,1,0,1,25.25,4,0,40.0,16.3443,6.77877311,8.72014724,8.33048,5.33048,8,0,38
434,1,0,0,0,0,31.0,2,1,70.0,15.8238,6.443277309999999,8.04857245,4.78176,4.78176,12,1,26
435,1,0,0,0,1,31.65,6,0,40.0,15.8557,7.6292521,8.00401778,7.018689999999999,6.018689999999999,6,0,73
436,1,0,0,0,1,55.0,1,1,170.0,16.0795,7.1897647099999995,9.7092162,8.46792,6.46792,7,0,41
437,1,0,0,0,0,21.75,1,1,140.0,16.1467,7.39512605,8.8108278,5.96416,7.96416,9,0,39
438,0,0,1,0,0,62.6,6,1,110.0,14.9246,7.85321849,8.78916771,8.53893,5.53893,6,0,98
439,0,0,0,1,0,61.8,6,1,110.0,14.9948,7.4358235299999995,8.57582151,5.27239,6.27239,12,0,38
440,0,1,0,0,1,71.1,1,1,160.0,16.4624,6.5851596599999995,8.83372239,7.28646,5.28646,8,0,40
441,0,0,1,0,1,65.9,0,0,290.0,16.2696,6.33319328,9.56219698,7.4208099999999995,5.42081,4,1,37
442,0,1,0,0,0,17.8,0,1,40.0,16.2668,7.925899159999999,8.51880948,7.82308,4.82308,7,1,40
443,1,0,0,0,0,37.4,7,0,120.0,15.8163,9.495798319999999,8.52958341,6.08899,6.08899,7,0,49
444,1,0,0,0,1,36.2,2,0,40.0,15.8175,7.599731090000001,7.2949587000000005,5.76971,3.76971,6,0,62
445,1,0,0,0,1,46.4,5,1,60.0,15.1536,7.87096639,9.02372509,4.57656,4.57656,3,1,42
446,0,0,1,0,0,25.55,6,1,280.0,16.0691,7.35703361,9.19341444,4.94951,6.94951,5,1,27
447,1,0,0,0,0,32.6,1,1,110.0,15.0554,6.3073193299999994,8.47380589,5.89902,4.89902,10,0,21
448,1,0,0,0,0,34.75,6,1,90.0,15.8088,6.15173109,8.76604866,5.3203,6.3203,3,0,30
449,1,0,0,0,1,29.85,2,0,90.0,16.0607,7.367605040000001,8.76604866,5.649990000000001,6.64999,6,0,17
450,0,0,0,1,1,41.7,3,1,110.0,15.7073,7.4673865500000005,8.69949722,7.508970000000001,6.50897,7,0,63
451,1,0,0,0,0,67.15,9,1,40.0,15.906,6.14345378,8.63182349,5.58845,4.58845,5,0,39
452,1,0,0,0,0,36.15,10,1,100.0,15.9692,5.57520168,8.441259650000001,2.9748599999999996,3.97486,4,1,54
453,1,0,0,0,0,51.05,3,1,90.0,15.8691,6.16802521,7.8804543,4.54036,4.54036,5,1,98
454,0,1,0,0,0,31.85,1,0,220.0,16.4219,7.54561345,8.777944869999999,6.244579999999999,8.244580000000001,3,1,117
455,0,1,0,0,1,81.05,8,1,80.0,15.0596,7.282134449999999,8.586258749999999,6.32776,5.3277600000000005,11,0,42
456,1,0,0,0,1,32.45,2,1,90.0,15.6183,8.606613450000001,9.024174,7.727,6.726999999999999,5,0,40
457,1,0,0,0,0,22.01,2,0,40.1,15.5096,7.30040336,8.722055130000001,5.57005,7.57005,5,1,38
458,1,0,0,0,0,30.05,1,0,100.0,15.7744,7.75578992,8.9337179,7.4253,8.4253,5,0,38
459,1,0,0,0,0,50.35,5,1,60.0,15.8582,6.18306723,9.10329503,5.7127099999999995,6.7127099999999995,6,1,42
